,adj. cost,,,,,,,,,,,,,,,return,,,,,,,,,,,,,,,excess return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AAPL,ADBE,AMZN,AXP,BRS,FE,EW,GOOG,JNJ,MA,NFLX,NVDA,REGN,SHW,WMT,AAPL,ADBE,AMZN,AXP,BRS,FE,EW,GOOG,JNJ,MA,NFLX,NVDA,REGN,SHW,WMT,AAPL,ADBE,AMZN,AXP,BRS,FE,EW,GOOG,JNJ,MA,NFLX,NVDA,REGN,SHW,WMT,,S&P,,,,,,,,,,,,,,,,,,,,,
12/29/2006,8.116311,41.119999,39.459999,49.860943,31.877892,34.580856,11.76,228.752182,46.053902,7.543188,3.694286,22.812717,20.07,52.953304,34.890945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2007,8.01682,39.919998,38.700001,49.729145,30.711952,34.672615,11.985,232.28421,46.318977,7.383883,3.801429,22.239473,19.809999,52.7784,35.926044,-0.0123339060786754,-0.0296171954847817,-0.0194478493768214,-0.0026468111353363,-0.0372608339844226,0.00264994815049858,0.0189519254158667,0.0153224221087621,0.00573925443223,-0.0213452523266908,0.0285897470459341,-0.0254493705677749,-0.0130393525773442,-0.00330845248724083,0.0292351521290717,-0.0134354537704253,-0.0302178080519665,-0.0207004110260971,-0.00288475359926435,-0.0369168894097587,0.00263312000540746,0.0181195646589516,0.0148037296175244,0.00537526331109171,-0.022442008480918,0.0271129488254479,-0.0261754076269348,-0.0139857244820025,-0.00396119217926818,0.0288850391676819,,-0.00119863498554607,,,,,,,,,,,,,,,,,,,,,
01/04/2007,8.194759,40.82,38.900002,49.366627,29.775654,34.632469,12.005,240.068588,46.897968,7.746151,3.621428,22.134682,20.18,52.511887,36.099819,0.0219529690677753,0.0222947560386372,0.00515467616275206,-0.00731655064332593,-0.0309608150546093,-0.00115852985591365,0.00166736178686907,0.0329630008303333,0.0124226007589892,0.0478964228303144,-0.0485086254829104,-0.00472307336562684,0.0185052046945604,-0.00506245308633758,0.00482535939021349,0.0208514213760254,0.0216941434714524,0.00390211451347633,-0.00755449310725398,-0.0306168704799454,-0.00117535800100477,0.000835001029953996,0.0324443083390956,0.0120586096378509,0.0467996666760872,-0.0499854237033966,-0.00544911042478668,0.0175588327899021,-0.00571519277836494,0.00447524642882375,,0.00122828605779959,,,,,,,,,,,,,,,,,,,,,
01/05/2007,8.136404,40.619999,38.369999,48.715759,29.599001,33.898415,11.975,242.020889,46.472458,7.740021,3.544286,20.747801,20.799999,51.604073,35.805157,-0.00714649022365838,-0.00491162584787502,-0.013718423841448,-0.0132720579215389,-0.00595046897518825,-0.0214233943054185,-0.00250208637623769,0.00809937476625837,-0.00911451224914739,-0.000791674058658858,-0.0215316939298901,-0.0647054345355837,0.0302609237048851,-0.0174389595353617,-0.00819591816411121,-0.00824803791540827,-0.00551223841505981,-0.0149709854907238,-0.013510000385467,-0.00560652440052435,-0.0214402224505096,-0.00333444713315277,0.00758068227502067,-0.00947850337028568,-0.00188843021288605,-0.0230084921503763,-0.0654314715947436,0.0293145518002269,-0.018091699227389,-0.00854603112550095,,-0.00608458141692101,,,,,,,,,,,,,,,,,,,,,
01/08/2007,8.176582,40.450001,37.5,49.177135,29.837494,33.835339,11.9025,240.227554,46.395737,7.74155,3.404286,20.901896,21.15,51.387512,35.51049,0.00492590151693567,-0.00419386330744447,-0.0229349452204679,0.00942620853012566,0.00802517981522422,-0.00186246928623287,-0.00607268121044211,-0.00743742480704094,-0.00165225602702222,0.000197525174282649,-0.0403015032778933,0.00739960740226275,0.0166869668619388,-0.00420541773711697,-0.00826378752206803,0.00382435382518578,-0.00479447587462927,-0.0241875068697436,0.00918826606619761,0.00836912438988812,-0.00187929743132399,-0.00690504196735718,-0.00795611729827865,-0.00201624714816051,-0.00089923097994454,-0.0417783014983795,0.00667357034310292,0.0157405949572806,-0.00485815742914433,-0.00861390048345777,,0.00222031842477701,,,,,,,,,,,,,,,,,,,,,
01/09/2007,8.855811,39.630001,37.779999,48.864048,30.181971,33.686237,12.01,241.181351,46.221321,8.098454,3.427143,20.495081,21.27,51.887253,35.805157,0.0797996388342642,-0.0204802357906269,0.00743890262796664,-0.00638686834875564,0.011478968782617,-0.00441643252969269,0.00899117400535536,0.00396252847883569,-0.00376639487263367,0.0450712533134411,0.00669174349716814,-0.0196549664275623,0.00565772371985886,0.00967796732530936,0.00826378752206812,0.0786980911425143,-0.0210808483578117,0.00618634097869091,-0.00662481081268369,0.0118229133572809,-0.00443326067478381,0.00815881324844028,0.00344383598759798,-0.00413038599377196,0.0439744971592139,0.00521494527668191,-0.0203810034867221,0.00471135181520062,0.009025227633282,0.00791367456067837,,-0.000516676352288262,,,,,,N,2977,,,,,,,,,,,,,,
01/10/2007,9.279611,39.220001,37.150002,48.8311,30.190802,33.646084,12.01,243.14856,46.144585,8.09073,3.438571,21.505962,21.92,52.495216,35.722046,0.0467457741008838,-0.0103995861703571,-0.0168160106047643,-0.000674506399215681,0.000292549095367254,-0.00119268143926783,0,0.00812347027695497,-0.00166156585211013,-0.00095421740664358,0.00332900862285855,0.0481452928860648,0.0301018328676691,0.011648888566924,-0.0023239001084243,0.045644226409134,-0.0110001987375419,-0.01806857225404,-0.000912448863143731,0.000636493670031158,-0.00120950958435896,-0.000832360756915078,0.00760477778571726,-0.00202555697324842,-0.00205097356087077,0.00185221040237233,0.0474192558269049,0.0291554609630109,0.0109961488748967,-0.00267401306981404,,0.00194035240109142,,,,,,,,,,,,,,,,,,,,,
01/11/2007,9.164813,39.880001,37.400002,48.979385,30.340963,33.594479,12.125,248.245407,46.549191,8.149435,3.462857,21.425833,22.549999,53.219837,35.963814,-0.0124481504423281,0.0166881239034676,0.00670693289685314,0.00303209034503235,0.00496140523985726,-0.00153493688421129,0.00952980073165475,0.0207451866814983,0.00873000512316611,0.00722963783896806,0.00703799278849162,-0.00373285547666958,0.0283355595229735,0.0137091611504636,0.00674523306733249,-0.013549698134078,0.0160875113362828,0.00545437124757741,0.0027941478811043,0.00530534981452116,-0.00155176502930241,0.00869743997473967,0.0202264941902606,0.00836601400202782,0.00613288168474087,0.00556119456800539,-0.00445889253582942,0.0273891876183153,0.0130564214584363,0.00639512010594275,,0.00633987359236461,,,,,,,,,,,,,,,,,,,,,
01/12/2007,9.051928,39.959999,38.200001,48.616898,30.809107,33.256126,12.32,250.868347,46.486408,8.130125,3.244286,21.715538,22.74,53.169838,36.250927,-0.0123937036773924,0.00200395858646468,0.0211647838941189,-0.00742832935219164,0.0153116143989204,-0.0101227472585495,0.0159545212818269,0.0105104863384497,-0.00134965562010964,-0.00237230110102343,-0.0651986757625935,0.0134306976393379,0.00839046671960165,-0.000939922105805542,0.00795168711686084,-0.0134952513691423,0.00140334601927988,0.0199122222448432,-0.00766627181611969,0.0156555589735843,-0.0101395754036406,0.0151221605249118,0.00999179384721194,-0.00171364674124792,-0.00346905725525062,-0.0666754739830797,0.0127046605801781,0.00744409481494341,-0.0015926617978329,0.00760157415547109,,0.00485316561227609,,,,,,,,,,,,,,,,,,,,,
